player_id,display_name,normalized_name,birth_date,nationality,primary_position,is_domestic_player,intl_roster_status,nationality_hint_usa_can,asa_player_id,age,league_id,team_id,season_year,season_status,position_group,tactical_role_primary,minutes,npxg_p90,xa_p90,shots_p90,pressures_p90,tackles_p90,interceptions_p90,progressive_passes_p90,progressive_carries_p90,goals_added_p90,goals_added_shooting_p90,goals_added_receiving_p90,goals_added_passing_p90,goals_added_dribbling_p90,goals_added_defending_p90,goals_added_fouling_p90,aerial_win_pct,pass_completion_pct,crosses_p90,yoy_delta,salary,salary_usd,salary_currency,salary_source,salary_as_of,compensation_known,cost_tier,guaranteed_compensation_tier,estimated_acquisition_cost_tier,estimated_roster_budget_complexity,financial_data_confidence,minutes_share,data_source
asa_0x5gNXPM7O_mls_2024,Martín Cáceres,martin caceres,1987-04-07,Uruguay,CB,NA,NA,0,0x5gNXPM7O,37.23477070499658,mls,kaDQ0wRqEv,2024,historical_trend_only,CB,progressive_center_back,1214,0.02608813838550247,0,0.29654036243822074,12.031169686985173,2.0062339373970346,1.604675453047776,4.010461285008237,2.5567874794069194,0.1657660626029654,0.011305601317957166,0.008725700164744646,0.04041845140032949,0.002839373970345964,0.10077924217462932,0.0016976935749588138,NA,0.88,NA,0,656667,656667,USD,mlspa_via_asa,NA,TRUE,3,3,NA,NA,known_guaranteed_compensation,0.39673202614379083,asa_live
asa_0x5gP3gXq7_mls_2024,Matt Miazga,matt miazga,1995-07-19,USA,CB,NA,NA,1,0x5gP3gXq7,28.95277207392197,mls,NWMWlBK5lz,2024,historical_trend_only,CB,progressive_center_back,1593,0.01792090395480226,0,0.5649717514124294,9.311186440677966,1.4622372881355932,1.1966779661016949,4.982062146892655,2.550282485875706,0.11489265536723164,0.010372881355932204,0.004717514124293785,0.07928248587570622,0.0025141242937853107,0.03277966101694915,-0.014774011299435029,NA,0.88,NA,0,1639000,1525000,USD,mlspa_via_asa,NA,TRUE,5,5,NA,NA,known_guaranteed_compensation,0.5205882352941177,asa_live
asa_0x5gPGKPq7_mls_2024,Rémi Walter,remi walter,1995-04-26,France,CM,NA,NA,0,0x5gPGKPq7,29.182751540041068,mls,Z2vQ1xlqrA,2024,historical_trend_only,CM,ball_winning_midfielder,1441,0.023827203331020126,0,0.43719639139486466,10.682886884108258,1.7365773768216517,1.4024330326162389,3.1686328938237334,2.4693962526023596,0.09758848022206801,0.01372796668979875,0.008219292158223455,0.006745315752949341,-0.0015301873698820264,0.06707217210270647,0.0033539208882720334,NA,0.88,NA,0,900000,900000,USD,mlspa_via_asa,NA,TRUE,4,4,NA,NA,known_guaranteed_compensation,0.47091503267973855,asa_live
asa_0x5gPakRq7_mls_2024,Nicolás Freire,nicolas freire,1994-02-18,Argentina,CB,NA,NA,0,0x5gPakRq7,30.365503080082135,mls,zeQZkL1MKw,2024,historical_trend_only,CB,progressive_center_back,825,0.0042,0,0.10909090909090909,10.1264,1.62528,1.3189600000000001,4.602272727272727,2.9957090909090907,0.14192727272727274,0.0013527272727272726,0.0028145454545454546,0.06409090909090909,0.024785454545454545,0.05316,-0.004276363636363636,NA,0.88,NA,0,1000000,1000000,USD,mlspa_via_asa,NA,TRUE,4,4,NA,NA,known_guaranteed_compensation,0.2696078431372549,asa_live
asa_0x5gPvZRq7_mls_2024,Eriq Zavaleta,eriq zavaleta,1992-08-02,USA,CB,NA,NA,1,0x5gPvZRq7,31.912388774811774,mls,kaDQ0wRqEv,2024,historical_trend_only,CB,progressive_center_back,182,0.0889120879120879,0,0.989010989010989,9.273846153846154,1.4547692307692308,1.1910769230769231,3.9766483516483517,2.528681318681319,0.024181318681318675,0.038027472527472524,0.037384615384615384,0.03906593406593407,0.0014340659340659342,0.03184615384615385,-0.12357692307692307,NA,0.88,NA,0,198311,89716,USD,mlspa_via_asa,NA,TRUE,2,2,NA,NA,known_guaranteed_compensation,0.05947712418300653,asa_live
asa_0x5gZDPM7O_mls_2024,Kei Kamara,kei kamara,1984-09-01,Sierra Leone,FW,NA,NA,0,0x5gZDPM7O,39.83025325119781,mls,eVq3ya6MWO,2024,historical_trend_only,FW,pressing_striker,1235,0.28885263157894736,0,2.331983805668016,9.369165991902834,1.4738331983805668,1.2053748987854251,2.9440688259109313,2.088259109311741,0.19392631578947367,0.051733603238866395,0.13538623481781376,-0.0022372469635627535,-0.020587044534412954,0.03422914979757085,-0.0045983805668016195,NA,0.68,NA,0,119000,89716,USD,mlspa_via_asa,NA,TRUE,2,2,NA,NA,known_guaranteed_compensation,0.4035947712418301,asa_live
asa_0x5gvyXM7O_mls_2024,Jonathan Mensah,jonathan mensah,1990-07-13,Ghana,CB,NA,NA,0,0x5gvyXM7O,33.96851471594798,mls,19vQ2095K6,2024,historical_trend_only,CB,progressive_center_back,331,0,0,0,13.18356495468278,2.2367129909365557,1.7775347432024171,3.692673716012085,2.516858006042296,0.15275528700906346,0,0.0018761329305135952,0.027706948640483387,8.429003021148035e-4,0.1295891238670695,-0.007259818731117825,NA,0.88,NA,0,512500,512500,USD,mlspa_via_asa,NA,TRUE,3,3,NA,NA,known_guaranteed_compensation,0.10816993464052288,asa_live
asa_2lqR7EBWQr_mls_2024,Nimfasha Berchimas,nimfasha berchimas,2008-02-22,USA,W,NA,NA,1,2lqR7EBWQr,16.355920602327174,mls,NPqxKXZ59d,2024,historical_trend_only,W,transition_winger,40,0.1764,0,2.25,9.386,1.4771999999999998,1.2079,2.713125,0.42100000000000026,0.0020250000000000073,0.053775,0.029025000000000002,-0.011475,-0.10394999999999999,0.03465,0,NA,0.88,NA,0,104650,104650,USD,mlspa_via_asa,NA,TRUE,2,2,NA,NA,known_guaranteed_compensation,0.05,asa_live
asa_2lqR7V9AQr_mls_2024,Georgi Minoungou,georgi minoungou,2002-07-25,Ivory Coast,W,NA,NA,0,2lqR7V9AQr,21.935660506502394,mls,jYQJ19EqGR,2024,historical_trend_only,W,transition_winger,666,0.11787837837837836,0,1.3513513513513513,10.061621621621622,1.6123243243243244,1.3092432432432433,2.2256756756756757,4.564054054054054,0.24368918918918922,0.03531081081081081,0.0823108108108108,-0.030972972972972974,0.10320270270270271,0.05154054054054054,0.0022972972972972973,NA,0.6980000000000001,NA,0,113400,89716,USD,mlspa_via_asa,NA,TRUE,2,2,NA,NA,known_guaranteed_compensation,0.21764705882352942,asa_live
asa_2lqR7YEaQr_mls_2024,Jackson Travis,jackson travis,2004-02-23,USA,FB,NA,NA,1,2lqR7YEaQr,20.35318275154004,mls,pzeQZ6xQKw,2024,historical_trend_only,FB,overlapping_fullback,539,0,0,0,11.674137291280148,1.9348274582560296,1.5511205936920223,2.77708719851577,2.784860853432282,0.10269016697588126,0,0.008799628942486084,-0.008916512059369202,0.0142430426716141,0.09185343228200371,-0.003289424860853432,NA,0.68,NA,0,127500,92216,USD,mlspa_via_asa,NA,TRUE,2,2,NA,NA,known_guaranteed_compensation,0.17614379084967322,asa_live
